"gene.id","protein.id","symbol","chr","start","end","r.raw","r.sex_adj","r.age_adj"
"ENSMUSG00000071317","ENSMUSP00000093382","Bves",10,45335762,45369708,0.377294557867217,0.337153997837269,0.349792941854199
"ENSMUSG00000028879","ENSMUSP00000030698","Stx12",4,132853501,132884509,0.084147890539913,0.0988667677242228,0.128634285113044
"ENSMUSG00000027533","ENSMUSP00000029046","Fabp5",3,10012548,10016607,0.426122048285164,0.462961969667182,0.500249613939904
"ENSMUSG00000062373","ENSMUSP00000071984","Tmem65",15,58782269,58823530,0.543751313649013,0.61998277535653,0.648504196379693
"ENSMUSG00000025781","ENSMUSP00000026887","Atp5c1",2,10056016,10080510,0.0675991370092187,0.0907563441163834,0.0900398167109546
"ENSMUSG00000049537","ENSMUSP00000062122","Tecrl",5,83278145,83355195,0.403547915134315,0.441253049263815,0.510967602707409
"ENSMUSG00000006333","ENSMUSP00000006496","Rps9",7,3703993,3706901,0.0400489763148374,-0.0375489217982789,0.011764139537907
"ENSMUSG00000002944","ENSMUSP00000080974","Cd36",5,17781690,17888959,0.274432195823292,0.31021625100157,0.315519660284399
"ENSMUSG00000067847","ENSMUSP00000085981","Romo1",2,156144039,156145797,-0.0257710695290776,0.0131905102973311,-0.077331845691631
"ENSMUSG00000024866","ENSMUSP00000050056","Acy3",19,3986661,3990007,0.556913989133944,0.578398622235781,0.594797884966955
"ENSMUSG00000023845","ENSMUSP00000036998","Lnpep",17,17527723,17624489,0.00341671284178607,0.0146003705957459,0.00980442362794191
"ENSMUSG00000038936","ENSMUSP00000040956","Sccpdh",1,179668210,179687189,0.670517458719371,0.731918703089935,0.7359528888558
"ENSMUSG00000003923","ENSMUSP00000090086","Tfam",10,71225464,71238280,0.225244471793188,0.195393785025744,0.271363822360325
"ENSMUSG00000039063","ENSMUSP00000037371","Echdc3",2,6188465,6213033,0.432461904098621,0.410669889250381,0.426679823666684
"ENSMUSG00000001025","ENSMUSP00000001051","S100a6",3,90612894,90614414,0.304298706986234,0.310284405192247,0.293617184841562
"ENSMUSG00000031586","ENSMUSP00000055813","Rbpms",8,33782643,33929863,0.213668329354874,0.194222002563763,0.207999978783714
"ENSMUSG00000028719","ENSMUSP00000030491","Cmpk1",4,114959336,114987241,0.118818617551415,0.0772552252381392,0.113861327425452
"ENSMUSG00000073702","ENSMUSP00000137631","Rpl31",1,39367851,39371908,0.0617706326996406,0.0558395755728486,0.0552685061486583
"ENSMUSG00000040018","ENSMUSP00000041820","Cox15",19,43733254,43753000,0.221201985030303,0.324734493354229,0.384154448267574
"ENSMUSG00000019082","ENSMUSP00000101629","Slc25a22",7,141429739,141437892,0.505410156834004,0.529386422092889,0.518343894071329
"ENSMUSG00000040824","ENSMUSP00000037597","Snrpd2",7,19149722,19152735,0.0349188760293186,-0.0123455901322281,0.0476623764661883
"ENSMUSG00000021773","ENSMUSP00000119330","Comtd1",14,21845861,21848977,0.301055084383517,0.258509752626966,0.279602231332425
"ENSMUSG00000029359","ENSMUSP00000031304","Tesc",5,118027743,118061878,0.595246665437653,0.661507531208843,0.670303292488708
"ENSMUSG00000026281","ENSMUSP00000027503","Dtymk",1,93792576,93801934,0.197396368664358,0.188608943991967,0.2007470400425
"ENSMUSG00000015943","ENSMUSP00000102716","Bola1",3,96196588,96219709,0.0139373438983606,0.0808446453449557,0.061440034494892
"ENSMUSG00000059734","ENSMUSP00000074600","Ndufs8",19,3908870,3912717,0.210727130202541,0.205614005498926,0.198924409164201
"ENSMUSG00000072714","ENSMUSP00000079127","Rpl21-ps4",14,11227552,11227992,0.10130904807115,0.11839909823339,0.108573312840042
"ENSMUSG00000041453","ENSMUSP00000041652","Rpl21",5,146832890,146837032,-0.139550493083349,-0.140738752246972,-0.153845916256223
"ENSMUSG00000021377","ENSMUSP00000021807","Dek",13,47084775,47106201,0.0397895880751652,0.020587467102327,0.0148557667390093
"ENSMUSG00000020570","ENSMUSP00000075990","Sypl",12,32953891,32979050,0.172375055384604,0.143883975802409,0.14106330413111
"ENSMUSG00000035473","ENSMUSP00000040580","Galm",17,80127471,80185101,0.161054953234548,0.199136290651531,0.205257685910096
"ENSMUSG00000017344","ENSMUSP00000017488","Vtn",11,78499091,78502324,-0.150910878020009,-0.0818602016215242,-0.109157114993447
"ENSMUSG00000078249","ENSMUSP00000100667","Hmga1-rs1",11,120762794,120764392,0.0167330509692428,0.01187657278692,0.0136641624290029
"ENSMUSG00000032459","ENSMUSP00000035034","Mrps22",9,98588733,98601679,0.145035563746633,0.0832582740944067,0.0812121964835827
"ENSMUSG00000024646","ENSMUSP00000124480","Cyb5",18,84851338,84880401,0.783317305397384,0.815627265166855,0.810159485305789
"ENSMUSG00000035692","ENSMUSP00000082548","Isg15",4,156199424,156200818,0.52354048598946,0.556621203157558,0.580405577420828
"ENSMUSG00000022820","ENSMUSP00000023514","Ndufb4",16,37647170,37654453,0.103812520196407,0.129047598067995,0.092254954553459
"ENSMUSG00000018566","ENSMUSP00000018710","Slc2a4",11,69942539,69948188,0.16924942054148,0.155997591617446,0.11408290427263
"ENSMUSG00000019528","ENSMUSP00000114019","Gyg",3,20122084,20155317,-0.00556302544364116,-0.0442985436322036,0.0337340966130715
"ENSMUSG00000043733","ENSMUSP00000058757","Ptpn11",5,121130533,121191397,0.537186586680939,0.512090628877075,0.580951904817785
"ENSMUSG00000019579","ENSMUSP00000019723","D17Wsu104e",17,56175744,56183920,0.126033345218754,0.166029451581236,0.129575936908563
"ENSMUSG00000032306","ENSMUSP00000034856","Mpi",9,57544256,57552763,0.413089187211102,0.439092087580628,0.471251614816864
"ENSMUSG00000052456","ENSMUSP00000065337","Asna1",8,85017934,85025278,0.111095569166709,0.148847918642853,0.153424246958463
"ENSMUSG00000035642","ENSMUSP00000115672","Aamdc",7,97550331,97579497,0.217582166371089,0.203340255043294,0.230934194588262
"ENSMUSG00000019797","ENSMUSP00000019932","1700021F05Rik",10,43525121,43540994,0.459669331974891,0.455123442748943,0.466991528927562
"ENSMUSG00000022336","ENSMUSP00000022960","Eif3e",15,43250040,43282736,-0.0552990387612174,-0.103372701425754,-0.0822479110850073
"ENSMUSG00000021666","ENSMUSP00000048373","Gfm2",13,97137937,97181195,0.340497227850042,0.349856632494622,0.357919131943752
"ENSMUSG00000028990","ENSMUSP00000030842","Lzic",4,149485229,149496668,0.500679877768796,0.492954331063786,0.488188714654712
"ENSMUSG00000033793","ENSMUSP00000040756","Atp6v1h",1,5083173,5162549,0.0835483563771847,0.090239330125387,0.0670974211255898
"ENSMUSG00000073639","ENSMUSP00000095285","Rab18",18,6765205,6790231,0.321388553296562,0.310735601682411,0.316965366729952
"ENSMUSG00000021622","ENSMUSP00000022122","Ckmt2",13,91853387,91876885,0.423174932310285,0.405396376104484,0.441300525859983
"ENSMUSG00000053329","ENSMUSP00000001242","D10Jhu81e",10,78162067,78169768,0.596940740480881,0.619288724015008,0.637429712264142
"ENSMUSG00000002233","ENSMUSP00000002303","Rhoc",3,104789011,104794459,-0.0406973020243975,-0.0120488933874443,0.048907047562445
"ENSMUSG00000054364","ENSMUSP00000067013","Rhob",12,8497763,8499985,0.0931319992759158,-0.030714203758545,0.0631188859295894
"ENSMUSG00000062515","ENSMUSP00000029041","Fabp4",3,10204347,10208576,0.418950235551482,0.43665512549787,0.41054051007448
"ENSMUSG00000069769","ENSMUSP00000103542","Msi2",11,88339382,88718513,0.0848883040589754,0.0872956722102745,0.0396682047287087
"ENSMUSG00000021606","ENSMUSP00000022097","Ndufs6",13,73319874,73328542,0.107925033718694,0.11928778231758,0.125101480577833
"ENSMUSG00000022450","ENSMUSP00000023085","Ndufa6",15,82350139,82354291,0.117565862922907,0.0976414213287675,0.137381283735399
"ENSMUSG00000002588","ENSMUSP00000002663","Pon1",6,5168090,5193946,-0.0845507692880069,0.0633300251627319,-0.06750763338883
"ENSMUSG00000006360","ENSMUSP00000006523","Crip1",12,113152012,113153877,-0.0769076997860611,-0.0790716310617476,-0.00189031950376306
"ENSMUSG00000051346","ENSMUSP00000054731","Spryd4",10,128209908,128211794,0.234959312788038,0.232049637547426,0.217007679574715
"ENSMUSG00000032959","ENSMUSP00000048425","Pebp1",5,117282651,117287625,0.268297162349817,0.212830269228759,0.263105905326275
"ENSMUSG00000028648","ENSMUSP00000101813","Ndufs5",4,123712710,123718202,0.153930592159711,0.148684697387943,0.16679510595783
"ENSMUSG00000062078","ENSMUSP00000095025","Qk",17,10206471,10319361,0.052429082195257,0.0255330568379078,-0.00570015279061365
"ENSMUSG00000027282","ENSMUSP00000121851","Mtch2",2,90847155,90866810,0.129697578843541,0.138332384338031,0.15798911606364
"ENSMUSG00000027746","ENSMUSP00000118478","Ufm1",3,53855212,53863830,0.0120270097286209,-0.0834999042504419,0.130668170177296
"ENSMUSG00000035530","ENSMUSP00000041538","Eif1",11,100319885,100322096,0.196572789638474,0.222024319896992,0.197734813511903
"ENSMUSG00000006058","ENSMUSP00000006217","Snf8",11,96034885,96047430,0.0609411264285555,0.0610174279283211,0.0756888973027666
"ENSMUSG00000039016","ENSMUSP00000039335","Timm8b",9,50603901,50605320,0.168690405960777,0.130523252228001,0.128740321693633
"ENSMUSG00000030045","ENSMUSP00000032124","Mrpl19",6,81957851,81965958,0.0885920296650552,0.110730716915324,0.0832986911984886
"ENSMUSG00000024360","ENSMUSP00000025218","Etf1",18,34902785,34932007,0.23941397342614,0.192117169375415,0.206056887289069
"ENSMUSG00000055447","ENSMUSP00000099853","Cd47",16,49855618,49915010,0.339057992316898,0.370880626006268,0.331926566631299
"ENSMUSG00000008036","ENSMUSP00000083281","Ap2s1",7,16738410,16749294,-0.022671895072244,-0.05743568160607,-0.0632710591432251
"ENSMUSG00000029993","ENSMUSP00000113637","Nfu1",6,87009236,87028461,0.0957290237062019,0.0194349494867498,0.044355884806088
"ENSMUSG00000020022","ENSMUSP00000020209","Ndufa12",10,94198955,94221443,-0.095557698518728,-0.0959264706177603,-0.0478329885182187
"ENSMUSG00000069919","ENSMUSP00000090897","Hba-a1",11,32283511,32284465,0.280723278244392,0.302069761941783,0.327934350714435
"ENSMUSG00000017188","ENSMUSP00000017332","Coa3",11,101277968,101279114,0.15806688382517,0.150634986232823,0.153158198414512
"ENSMUSG00000042709","ENSMUSP00000104361","Atpaf2",11,60400626,60418457,0.0700495404436569,0.108619120506082,0.116620238753412
"ENSMUSG00000022111","ENSMUSP00000002289","Uchl3",14,101653967,101696124,0.290519758043124,0.261018578524188,0.323717425626277
"ENSMUSG00000018339","ENSMUSP00000081011","Gpx3",11,54902453,54910377,0.0822923129349479,0.0726614644536993,0.118285257114982
"ENSMUSG00000027602","ENSMUSP00000029128","Map1lc3a",2,155276297,155278073,0.060019263364696,0.031273985113678,0.0188712530913272
"ENSMUSG00000035772","ENSMUSP00000036725","Mrps2",2,28468066,28471178,0.192191495079143,0.208608767425811,0.154625925252805
"ENSMUSG00000036585","ENSMUSP00000045710","Fgf1",18,38838673,38929404,0.26755415264815,0.294862231716482,0.262886645787853
"ENSMUSG00000016256","ENSMUSP00000016400","Ctsz",2,174427493,174439039,0.533591870244517,0.506218678696137,0.382253944280591
"ENSMUSG00000029430","ENSMUSP00000031383","Ran",5,129020069,129024323,-0.0622833705711773,-0.0735131007185118,-0.0408720561791169
"ENSMUSG00000036751","ENSMUSP00000075150","Cox6b1",7,30616974,30626151,0.166430089734343,0.172687688588454,0.115565352261896
"ENSMUSG00000064367","ENSMUSP00000081001","mt-Nd5",NA,11742,13565,0.0418105213787821,0.104374967140742,0.0965534123993345
"ENSMUSG00000030879","ENSMUSP00000117971","Mrpl17",7,105806658,105811099,0.0238549113246352,0.0374370350465769,0.0553737011091519
"ENSMUSG00000035875","ENSMUSP00000037754","AI182371",2,35084046,35101543,0.0454971626465329,-0.0092696202668388,0.0402322996465767
"ENSMUSG00000029486","ENSMUSP00000037046","Mrpl1",5,96209493,96266727,0.163583987430158,0.136682045472349,0.173092831627404
"ENSMUSG00000030894","ENSMUSP00000033184","Tpp1",7,105744847,105752207,0.589975421756441,0.644871745503385,0.659088821969245
"ENSMUSG00000064341","ENSMUSP00000080991","mt-Nd1",NA,2751,3707,-0.00425927977616356,0.0919868919261911,0.010177799937032
"ENSMUSG00000057572","ENSMUSP00000120925","Zbtb8os",4,129335695,129354547,0.414274457834023,0.38867795679454,0.40998955239681
"ENSMUSG00000029223","ENSMUSP00000031131","Uchl1",5,66676098,66687231,0.679828890326038,0.705552992045849,0.691311853146737
"ENSMUSG00000021241","ENSMUSP00000021667","Isca2",12,84773270,84775089,0.322310501519156,0.269029261322507,0.303295904794109
"ENSMUSG00000022956","ENSMUSP00000023677","Atp5o",16,91684398,91931687,-0.00457733917823475,0.0136865618090086,0.0351061553820722
"ENSMUSG00000024248","ENSMUSP00000131584","Cox7a2l",17,83501919,83514333,-0.135923297779256,-0.187617310410825,-0.150406198861033
"ENSMUSG00000096727","ENSMUSP00000133499","Psmb9",17,34181988,34187764,0.627169746429068,0.732962051256102,0.734188723710471
"ENSMUSG00000017778","ENSMUSP00000115419","Cox7c",13,86044816,86046904,0.101805181523164,0.143111160629118,0.147819588112503
"ENSMUSG00000061808","ENSMUSP00000074783","Ttr",18,20665250,20674324,-0.0473446908514608,-0.0646151093175459,0.0198801781632467
"ENSMUSG00000058076","ENSMUSP00000106968","Sdhc",1,171127165,171150603,0.047036251992848,0.111832599490179,0.0873881528862088
"ENSMUSG00000026554","ENSMUSP00000073778","Dcaf8",1,172148015,172196393,0.273069191680325,0.241376539969471,0.243452760852485
"ENSMUSG00000029632","ENSMUSP00000031637","Ndufa4",6,11900373,11907446,0.100273674887279,0.113162430304832,0.162671932448167
"ENSMUSG00000053317","ENSMUSP00000067681","Sec61b",4,47474658,47483242,0.0583936961759296,0.0208107028156172,0.0610820393807714
"ENSMUSG00000069622","ENSMUSP00000137366","Gm10273",10,59395632,59396757,0.105747276214698,0.0971768713003135,0.106571239898166
"ENSMUSG00000074207","ENSMUSP00000004232","Adh1",3,138260991,138290698,0.487653385514791,0.485824251783179,0.489155893742898
"ENSMUSG00000006717","ENSMUSP00000006900","Acot13",13,24817948,24831517,0.519700611425912,0.581250331372785,0.66518789623035
"ENSMUSG00000018740","ENSMUSP00000099666","Slc25a35",11,68968131,68974365,0.424345437516298,0.419589378889567,0.390666348460345
"ENSMUSG00000030401","ENSMUSP00000104108","Rtn2",7,19282662,19296164,0.41739045428868,0.410195630176389,0.424615376944603
"ENSMUSG00000030785","ENSMUSP00000033049","Cox6a2",7,128205436,128206366,0.0733912484199555,0.108260317258228,0.0874801798010796
"ENSMUSG00000016494","ENSMUSP00000016638","Cd34",1,194938821,194961292,0.159979874865499,0.146499842667165,0.189403163340769
"ENSMUSG00000021265","ENSMUSP00000021693","Slc25a29",12,108825873,108835883,0.454045687384582,0.508936458075448,0.527006793197097
"ENSMUSG00000066551","ENSMUSP00000082682","Hmgb1",5,149046702,149053513,0.0775411119548456,0.0793594609488813,0.146426529862561
"ENSMUSG00000027076","ENSMUSP00000028470","Timm10",2,84826997,84830213,0.243658853970099,0.219683630014215,0.184936488567005
"ENSMUSG00000021771","ENSMUSP00000022293","Vdac2",14,21831269,21845879,0.13609453067385,0.161637200301232,0.209656714336681
"ENSMUSG00000070283","ENSMUSP00000073832","Ndufaf3",9,108565866,108567342,-0.0905399079805722,-0.0638034210156859,-0.110826832184328
"ENSMUSG00000032942","ENSMUSP00000032958","Ucp3",7,100472990,100486432,0.320715607411858,0.372124183985657,0.390515499737216
"ENSMUSG00000032330","ENSMUSP00000034881","Cox7a2",9,79755241,79759853,0.0374830830165609,0.0631964635820465,0.0368556912648354
"ENSMUSG00000007458","ENSMUSP00000007602","M6pr",6,122308720,122317680,0.0329431716824783,-0.0392473895031483,-0.0335280277934358
"ENSMUSG00000025193","ENSMUSP00000026199","Cutc",19,43752996,43768638,0.429501576534259,0.478759704220537,0.401839303906003
"ENSMUSG00000074218","ENSMUSP00000096193","Cox7a1",7,30184171,30186028,0.310565864576053,0.348592201851474,0.359351442578899
"ENSMUSG00000079484","ENSMUSP00000121371","Phyhd1",2,30266203,30282149,0.515807159552875,0.460241775210033,0.554150584775928
"ENSMUSG00000090862","ENSMUSP00000126294","Rps13",7,116331507,116334190,-0.04016303972789,-0.0715456564466946,-0.0821552753148948
"ENSMUSG00000021388","ENSMUSP00000136728","Aspn",13,49544443,49567557,0.20974524603289,0.276683913023752,0.22160930707048
"ENSMUSG00000026032","ENSMUSP00000027193","Ndufb3",1,58586384,58595964,0.064630434085643,0.106413400137609,0.138768358763993
"ENSMUSG00000012405","ENSMUSP00000079163","Rpl15",14,18267823,18271391,0.0714690528063795,0.0872189416723195,0.0905011407966908
"ENSMUSG00000029390","ENSMUSP00000054834","Tmed2",5,124540695,124550506,0.240380978528116,0.284135364898192,0.285502158783651
"ENSMUSG00000025917","ENSMUSP00000027050","Cops5",1,10024602,10038127,-0.0478386897630928,-0.0227566668256338,-0.0250444738661371
"ENSMUSG00000023175","ENSMUSP00000136487","Bsg",10,79704491,79711969,0.102939891852504,0.138945027030059,0.122516782147302
"ENSMUSG00000061474","ENSMUSP00000104957","Mrps36",13,100735955,100744659,0.112732291266583,0.11222904843505,0.133456295173814
"ENSMUSG00000027763","ENSMUSP00000096686","Mbnl1",3,60501252,60629748,-0.0226308122818995,-0.0560680788806762,-0.0397029531079653
"ENSMUSG00000022711","ENSMUSP00000023396","Pmm2",16,8637674,8657531,0.501606570086382,0.440107209918503,0.516775219730985
"ENSMUSG00000096210","ENSMUSP00000137309","H1f0",15,79028212,79030498,0.170747080883298,0.202840991099884,0.188629254267433
"ENSMUSG00000046364","ENSMUSP00000123410","Rpl27a",7,109519147,109522367,0.0959167219650976,0.038355688406848,0.0894330696207968
"ENSMUSG00000000827","ENSMUSP00000117690","Tpd52l2",2,181497142,181517966,0.0993775480365593,0.0996193868043447,0.0730398980484076
"ENSMUSG00000079508","ENSMUSP00000109531","Apoo",20,94367117,94417093,0.00868685304545379,0.016417302876226,0.00232003728433535
"ENSMUSG00000028647","ENSMUSP00000030400","Mycbp",4,123904832,123912269,0.145038752324598,0.0958788295787059,0.0582175421221426
"ENSMUSG00000017404","ENSMUSP00000103181","Rpl19",11,98026710,98030492,0.123528894231678,0.108555699410574,0.0560818279605046
"ENSMUSG00000021087","ENSMUSP00000077594","Rtn1",12,72211752,72409054,0.298546546776426,0.257882136626336,0.171548277815085
"ENSMUSG00000024758","ENSMUSP00000065810","Rtn3",19,7425901,7483289,0.153272256176979,0.135076644464014,0.209551564364607
"ENSMUSG00000040269","ENSMUSP00000038305","Mrps28",3,8802146,8923918,0.0827479386715312,0.0661624850993041,0.0408899022409045
"ENSMUSG00000020935","ENSMUSP00000021313","Dcakd",11,102994047,103028333,0.187814102638914,0.184596402266556,0.251135821724831
"ENSMUSG00000026688","ENSMUSP00000028005","Mgst3",1,167371966,167393841,0.20425329730598,0.264630347255719,0.24942992798586
"ENSMUSG00000074781","ENSMUSP00000096932","Ube2n",10,95515162,95545658,0.106293676823784,0.0802624665162081,0.0550699876167003
"ENSMUSG00000029173","ENSMUSP00000031069","Sepsecs",5,52640087,52669729,0.0132264199883055,-0.0812666785902401,-0.0816352749411361
"ENSMUSG00000037706","ENSMUSP00000043768","Cd81",7,143052739,143067934,0.144688223636109,0.149163166147349,0.225647152964652
