"lodcolumn","gene_id","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSP00000121127","ENSMUSG00000027669","Gnb4","3",32.580332,32.598458,32.616585,"15",20.604124,"UNC_rs47160358",6.04204545135189,FALSE
"ENSMUSP00000002790","ENSMUSG00000002718","Cse1l","2",166.90604,166.926214,166.946389,"8",99.239481,"backupUNC080527198",6.04184619829333,FALSE
"ENSMUSP00000033842","ENSMUSG00000031461","Myom2","8",15.057653,15.095597,15.133541,"16",65.943734,"UNC27004387",6.04167630470577,FALSE
"ENSMUSP00000051644","ENSMUSG00000051098","Mblac2","13",81.711417,81.732346,81.753275,"4",140.180451,"JAX00568767",6.04142937523445,FALSE
"ENSMUSP00000034051","ENSMUSG00000031634","Ufsp2","8",45.975528,45.986243,45.996958,"8",84.647981,"UNC15141751",6.0414216747167,FALSE
"ENSMUSP00000103547","ENSMUSG00000028464","Tpm2","4",43.514711,43.519238,43.523765,"4",153.565531,"UNC8498402",6.04138845545269,FALSE
"ENSMUSP00000028252","ENSMUSG00000026888","Grb14","2",64.912476,64.968732,65.024987,"16",96.200494,"UNC27461698",6.04127247379365,FALSE
"ENSMUSP00000090281","ENSMUSG00000068328","Aup1","6",83.054653,83.056166,83.05768,"14",20.530542,"UNC23665516",6.04103588959872,FALSE
"ENSMUSP00000026387","ENSMUSG00000025337","Sbds","5",130.245731,130.25063,130.25553,"15",86.790244,"UNC26039325",6.04092643664879,FALSE
"ENSMUSP00000077612","ENSMUSG00000018446","C1qbp","11",70.977836,70.980431,70.983026,"17",27.144343,"UNC27721077",6.04090439588805,FALSE
"ENSMUSP00000026043","ENSMUSG00000025060","Slk","19",47.579678,47.612462,47.645246,"14",53.134887,"UNC24017068",6.04021834532699,FALSE
"ENSMUSP00000027356","ENSMUSG00000026170","Cyp27a1","1",74.713574,74.725732,74.73789,"17",26.603024,"UNC27714241",6.04020891616212,FALSE
"ENSMUSP00000047678","ENSMUSG00000045983","Eif4g1","16",20.668313,20.680598,20.692884,"11",93.965364,"UNC20162579",6.04011681528592,FALSE
"ENSMUSP00000013842","ENSMUSG00000013698","Pea15a","1",172.196728,172.201766,172.206804,"2",74.947059,"UNC3343264",6.03972771226365,FALSE
"ENSMUSP00000073957","ENSMUSG00000044252","Osbpl1a","18",12.755314,12.848578,12.941841,"3",148.421402,"UNC6504622",6.03968660185196,FALSE
"ENSMUSP00000117690","ENSMUSG00000000827","Tpd52l2","2",181.497142,181.507554,181.517966,"3",147.43051,"UNC6490313",6.0393113135547,FALSE
"ENSMUSP00000129767","ENSMUSG00000015671","Psma2","13",14.613242,14.619456,14.625671,"9",113.068869,"UNC17153778",6.03924440580683,FALSE
"ENSMUSP00000004968","ENSMUSG00000004846","Plod3","5",136.987019,136.991834,136.996648,"13",101.188709,"UNC23226522",6.03890525536016,FALSE
"ENSMUSP00000021693","ENSMUSG00000021265","Slc25a29","12",108.825873,108.830878,108.835883,"7",121.409737,"UNC13746454",6.03844330619913,FALSE
"ENSMUSP00000060941","ENSMUSG00000042790","Rnf214","9",45.863425,45.88516,45.906894,"3",64.157467,"backupUNC030466538",6.0383232920846,FALSE
"ENSMUSP00000086964","ENSMUSG00000023025","Larp4","15",99.970074,99.993212,100.016351,"8",102.629724,"UNC15400062",6.03830553308255,FALSE
"ENSMUSP00000023684","ENSMUSG00000022962","Gart","16",91.621186,91.634069,91.646952,"17",12.658726,"UNC27582091",6.03818435657888,FALSE
"ENSMUSP00000028848","ENSMUSG00000027371","Fahd2a","2",127.436215,127.44039,127.444565,"3",126.07757,"UNC6173528",6.03799145541812,FALSE
"ENSMUSP00000033176","ENSMUSG00000030884","Uqcrc2","7",120.635176,120.647327,120.659478,"7",118.919133,"JAX00653083",6.03794430322391,TRUE
"ENSMUSP00000032196","ENSMUSG00000030105","Arl8b","6",108.783059,108.803391,108.823723,"7",98.414295,"UNC13453446",6.03752505293533,FALSE
"ENSMUSP00000131386","ENSMUSG00000002014","Ssr4","X",73.787028,73.788929,73.79083,"4",151.270557,"UNC8461877",6.03729807510468,FALSE
"ENSMUSP00000020375","ENSMUSG00000064181","Rab3ip","10",116.905784,116.928082,116.95038,"10",84.846001,"UNC18345286",6.0372904090201,FALSE
"ENSMUSP00000095656","ENSMUSG00000073838","Tufm","7",126.487355,126.489042,126.49073,"X",51.88307,"JAX00711570",6.03721810862805,FALSE
"ENSMUSP00000058746","ENSMUSG00000015087","Rabl6","2",25.583018,25.59577,25.608521,"X",88.627535,"JAX00715283",6.03694605881332,FALSE
"ENSMUSP00000037543","ENSMUSG00000033396","Spg11","2",122.05352,122.085953,122.118386,"5",54.439146,"UNC050267207",6.0368405097747,FALSE
"ENSMUSP00000098591","ENSMUSG00000037679","Inf2","12",112.588784,112.60217,112.615556,"8",61.83206,"UNC14861012",6.03660937018838,FALSE
"ENSMUSP00000114922","ENSMUSG00000021884","Hacl1","14",31.552905,31.597096,31.641286,"4",137.081137,"UNC8308840",6.036580316896,FALSE
"ENSMUSP00000085734","ENSMUSG00000062604","Srpk2","5",23.503356,23.559964,23.616571,"6",51.557443,"UNC11076550",6.03650828708996,FALSE
"ENSMUSP00000129324","ENSMUSG00000024392","Bag6","17",35.135178,35.14125,35.147322,"2",27.217976,"backupUNC020981848",6.03632558022413,FALSE
"ENSMUSP00000127842","ENSMUSG00000060279","Ap2a1","7",44.900373,44.914934,44.929496,"19",28.148362,"UNC30151717",6.0363235613389,FALSE
"ENSMUSP00000054391","ENSMUSG00000027257","Pacsin3","2",91.255954,91.260316,91.264679,"6",122.955621,"UNC11998928",6.03632024491016,FALSE
"ENSMUSP00000100104","ENSMUSG00000096336","Igkv1-135","6",67.609745,67.610126,67.610508,"19",37.177041,"UNC190041098",6.03608670456659,FALSE
"ENSMUSP00000135483","ENSMUSG00000025940","Tmem70","1",16.665207,16.671741,16.678275,"16",79.080262,"UNC27197379",6.03587193043031,FALSE
"ENSMUSP00000024946","ENSMUSG00000024132","Eci1","17",24.426683,24.433,24.439316,"6",125.286724,"UNC12019400",6.03570228197444,FALSE
"ENSMUSP00000113307","ENSMUSG00000042492","Tbc1d10b","7",127.197465,127.202966,127.208468,"4",125.59472,"UNC8154002",6.03533650360635,FALSE
"ENSMUSP00000086987","ENSMUSG00000057278","Snrpg","6",86.371583,86.375242,86.378902,"5",133.072201,"UNC10209300",6.03527713590941,FALSE
"ENSMUSP00000002452","ENSMUSG00000002379","Ndufa11","17",56.717762,56.721005,56.724248,"8",108.486304,"UNC15466982",6.03522918178235,FALSE
"ENSMUSP00000025893","ENSMUSG00000024944","Arl2","19",6.134374,6.13789,6.141406,"7",134.7794,"UNC13915644",6.03497095411195,FALSE
"ENSMUSP00000099549","ENSMUSG00000040860","Crocc","4",141.016637,141.038594,141.06055,"7",131.940252,"UNC13874983",6.03475498929041,FALSE
"ENSMUSP00000130583","ENSMUSG00000062203","Gspt1","16",11.219292,11.236781,11.25427,"10",37.157148,"UNC17764667",6.03468016841056,FALSE
"ENSMUSP00000047569","ENSMUSG00000037960","1110007C09Rik","13",49.202951,49.209488,49.216026,"18",49.359377,"UNC29225656",6.03453874559884,FALSE
"ENSMUSP00000025505","ENSMUSG00000024603","Dctn4","18",60.526221,60.542492,60.558762,"15",89.881386,"UNC26079280",6.03426861973756,FALSE
"ENSMUSP00000023599","ENSMUSG00000022884","Eif4a2","16",23.107444,23.11079,23.114136,"1",20.168445,"UNC228500",6.03373963911291,FALSE
"ENSMUSP00000029573","ENSMUSG00000027961","Lrrc39","3",116.562973,116.573054,116.583134,"17",27.165895,"UNC27721435",6.0337286845925,FALSE
"ENSMUSP00000015501","ENSMUSG00000015357","Clpx","9",65.29426,65.312459,65.330658,"18",66.610954,"UNC29480770",6.03331938346899,FALSE
"ENSMUSP00000096677","ENSMUSG00000074582","Arfgef2","2",166.805588,166.85182,166.898052,"1",186.012712,"UNC2371950",6.03323907058026,FALSE
"ENSMUSP00000001713","ENSMUSG00000001663","Gstt1","10",75.783813,75.791198,75.798584,"19",25.396624,"UNC30112848",6.03237668823488,FALSE
"ENSMUSP00000029476","ENSMUSG00000027879","Sec22b","3",97.90119,97.912233,97.923276,"3",140.738953,"UNC6390573",6.03224883809929,FALSE
"ENSMUSP00000068135","ENSMUSG00000031391","L1cam","X",73.853778,73.874942,73.896105,"10",26.94956,"UNC17633625",6.03210697118448,FALSE
"ENSMUSP00000025288","ENSMUSG00000024420","Zfp521","18",13.687013,13.829873,13.972733,"15",90.935943,"UNC26095632",6.0319902972873,FALSE
"ENSMUSP00000117725","ENSMUSG00000032078","Zfp259","9",46.273064,46.277854,46.282643,"3",19.696709,"UNC4816788",6.0318894232037,FALSE
"ENSMUSP00000111023","ENSMUSG00000024597","Slc12a2","18",57.878678,57.91275,57.946821,"9",10.81867,"UNC15840513",6.03170572829813,FALSE
"ENSMUSP00000119041","ENSMUSG00000062210","Tnfaip8","18",49.979427,50.0433,50.107173,"8",85.902245,"UNC15156593",6.03162690290621,FALSE
"ENSMUSP00000032508","ENSMUSG00000030357","Fkbp4","6",128.429735,128.434206,128.438677,"8",66.61223,"JAX00162910",6.03122874683997,FALSE
"ENSMUSP00000022781","ENSMUSG00000022174","Dad1","14",54.235479,54.244792,54.254104,"3",129.496079,"UNC6226511",6.03115378646627,FALSE
"ENSMUSP00000110021","ENSMUSG00000077450","Rab11b","17",33.742484,33.751507,33.76053,"3",95.729703,"JAX00110623",6.03114414027599,FALSE
"ENSMUSP00000097872","ENSMUSG00000025558","Dock9","14",121.542039,121.669886,121.797734,"15",60.812923,"UNC25706608",6.03102702103798,FALSE
"ENSMUSP00000032477","ENSMUSG00000030327","Necap1","6",122.874557,122.881746,122.888934,"12",105.052391,"UNC120435288",6.03064946779959,FALSE
"ENSMUSP00000133117","ENSMUSG00000028001","Fga","3",83.026153,83.029884,83.033615,"13",45.833349,"UNC22537059",6.03061049775775,FALSE
"ENSMUSP00000014457","ENSMUSG00000014313","Cox6c","15",35.925886,35.932066,35.938246,"5",92.892935,"UNC9703637",6.03059573468668,FALSE
"ENSMUSP00000036386","ENSMUSG00000063229","Ldha","7",46.841475,46.848551,46.855627,"1",194.999951,"UNC2464526",6.03053104194634,FALSE
"ENSMUSP00000102981","ENSMUSG00000020919","Stat5b","11",100.780731,100.815728,100.850724,"12",5.366317,"CEAJAX00324318",6.03043338678975,FALSE
"ENSMUSP00000020273","ENSMUSG00000020079","Supv3l1","10",62.429209,62.439474,62.449738,"7",129.847638,"JAX00655818",6.03041561920122,FALSE
"ENSMUSP00000099409","ENSMUSG00000006782","Cnp","11",100.574904,100.583316,100.591729,"13",59.827126,"UNC22706980",6.02973382661763,FALSE
"ENSMUSP00000037609","ENSMUSG00000037905","Bri3bp","5",125.441568,125.45122,125.460872,"2",165.289259,"UNC4415216",6.0297116196256,FALSE
"ENSMUSP00000078630","ENSMUSG00000027610","Gss","2",155.563181,155.577996,155.59281,"9",58.928713,"UNC090111709",6.02933564737995,FALSE
"ENSMUSP00000023467","ENSMUSG00000022781","Pak2","16",32.01629,32.047816,32.079342,"17",91.268578,"UNC28600619",6.0292167185744,FALSE
"ENSMUSP00000099509","ENSMUSG00000003660","Snrnp200","2",127.208386,127.224418,127.240451,"4",151.151222,"UNC8459750",6.02915526357752,FALSE
"ENSMUSP00000087633","ENSMUSG00000055301","Adh7","3",138.217823,138.225602,138.233382,"8",113.823458,"UNC15530096",6.02896771100579,FALSE
"ENSMUSP00000110563","ENSMUSG00000022840","Adcy5","16",35.154877,35.230307,35.305737,"8",45.848121,"UNC14650167",6.02875745721218,FALSE
"ENSMUSP00000121851","ENSMUSG00000027282","Mtch2","2",90.847155,90.856982,90.86681,"7",97.982401,"JAX00648225",6.02839488636154,FALSE
"ENSMUSP00000075513","ENSMUSG00000059040","Gm5506","18",48.045335,48.046856,48.048378,"X",139.521265,"UNC31381832",6.0283602535687,FALSE
"ENSMUSP00000042852","ENSMUSG00000037720","Tmem33","5",67.260565,67.276013,67.291461,"4",101.546953,"UNC7852981",6.02805062416538,FALSE
"ENSMUSP00000031556","ENSMUSG00000029571","Tmem106b","6",13.069759,13.079514,13.089269,"13",112.996897,"UNC23401949",6.02795575769452,FALSE
"ENSMUSP00000020273","ENSMUSG00000020079","Supv3l1","10",62.429209,62.439474,62.449738,"6",145.052812,"UNC12306692",6.02742039784257,FALSE
"ENSMUSP00000023580","ENSMUSG00000022867","Usp25","16",77.014069,77.065424,77.116779,"17",12.174994,"UNC27577002",6.02726665776915,FALSE
"ENSMUSP00000020856","ENSMUSG00000020547","Bzw2","12",36.091846,36.124336,36.156825,"1",119.598195,"UNC1527031",6.02724090442146,FALSE
"ENSMUSP00000130323","ENSMUSG00000091285","Gm17430","18",9.726197,9.726434,9.72667,"3",123.272438,"UNC6127794",6.02700058120204,FALSE
"ENSMUSP00000131850","ENSMUSG00000071497","Nutf2-ps1","19",53.588204,53.588636,53.589067,"3",145.863779,"JAX00541064",6.02677984666909,FALSE
"ENSMUSP00000058680","ENSMUSG00000029175","Slc35f6","5",30.647933,30.653832,30.659731,"11",109.563739,"UNC20360241",6.02640777993759,FALSE
"ENSMUSP00000126980","ENSMUSG00000061689","Dlgap4","2",156.613705,156.689034,156.764363,"9",28.048828,"UNC16052630",6.0260688383865,FALSE
"ENSMUSP00000095025","ENSMUSG00000062078","Qk","17",10.206471,10.262916,10.319361,"2",104.161473,"UNC3676895",6.02594684183106,FALSE
"ENSMUSP00000025278","ENSMUSG00000024414","Mrpl27","11",94.653767,94.656928,94.660089,"11",105.48156,"JAX00031375",6.02580846365972,FALSE
"ENSMUSP00000101331","ENSMUSG00000055401","Fbxo6","4",148.145716,148.148928,148.15214,"18",49.492721,"UNC29227288",6.02580305106475,FALSE
"ENSMUSP00000103657","ENSMUSG00000072582","Ptrh2","11",86.683985,86.688221,86.692457,"15",72.033777,"UNC25860125",6.02564553321662,FALSE
"ENSMUSP00000030041","ENSMUSG00000028356","Ambp","4",63.143275,63.149037,63.154799,"13",100.492093,"UNC23216793",6.02525808103074,FALSE
"ENSMUSP00000126390","ENSMUSG00000070436","Serpinh1","7",99.345375,99.349302,99.35323,"7",140.849205,"JAX00658348",6.02522078847717,FALSE
"ENSMUSP00000068408","ENSMUSG00000055531","Cpsf6","10",117.344673,117.362344,117.380015,"5",139.774511,"UNC10297499",6.02512671578688,FALSE
"ENSMUSP00000099820","ENSMUSG00000055371","Stam2","2",52.691664,52.716972,52.742281,"16",13.438844,"UNC26365660",6.02494611263755,FALSE
"ENSMUSP00000071426","ENSMUSG00000057497","Fam136a","6",86.365683,86.36787,86.370057,"5",123.15936,"UNC10065354",6.02494556685395,FALSE
"ENSMUSP00000020653","ENSMUSG00000020386","Sar1b","11",51.763687,51.777806,51.791925,"13",104.21109,"JAX00048549",6.0249413519979,FALSE
"ENSMUSP00000033483","ENSMUSG00000031143","Ccdc22","X",7.593809,7.599663,7.605517,"9",116.192265,"UNC17201200",6.02451857916759,FALSE
"ENSMUSP00000022496","ENSMUSG00000021929","Kpna3","14",61.365186,61.402566,61.439947,"4",8.277364,"UNC6692687",6.02441081710008,FALSE
"ENSMUSP00000029076","ENSMUSG00000027559","Car3","3",14.863538,14.867944,14.872351,"5",60.194207,"UNC9287617",6.02435783706551,FALSE
"ENSMUSP00000133360","ENSMUSG00000006050","Sra1","18",36.666681,36.668938,36.671196,"18",47.490427,"UNC29198038",6.0241785646999,FALSE
"ENSMUSP00000045606","ENSMUSG00000041426","Hibch","1",52.845013,52.883,52.920986,"16",11.026752,"UNC26335193",6.02416532701317,FALSE
"ENSMUSP00000032844","ENSMUSG00000030615","Tmem126a","7",90.4507,90.453964,90.457229,"13",18.381064,"backupJAX00351463",6.02404113187914,FALSE
"ENSMUSP00000038011","ENSMUSG00000028745","Capzb","4",139.192899,139.242358,139.291818,"9",116.385078,"UNC17204318",6.02391372426668,FALSE
"ENSMUSP00000130900","ENSMUSG00000025159","Mms19","19",41.941086,41.961122,41.981157,"11",116.706553,"UNC20477253",6.02377575360161,FALSE
"ENSMUSP00000014684","ENSMUSG00000061613","U2af1","17",31.647082,31.652918,31.658754,"8",122.461589,"backupUNC080395551",6.02364521063843,FALSE
"ENSMUSP00000129126","ENSMUSG00000025041","Nt5c2","19",46.886831,46.950992,47.015153,"X",56.691858,"UNC30844954",6.0233666201545,FALSE
"ENSMUSP00000120115","ENSMUSG00000059208","Hnrnpm","17",33.646233,33.666546,33.68686,"3",137.474518,"UNC6339346",6.02332247268449,FALSE
"ENSMUSP00000133806","ENSMUSG00000048264","Dip2c","13",9.276528,9.472728,9.668928,"2",69.427073,"UNC3276622",6.02325806979019,FALSE
"ENSMUSP00000065935","ENSMUSG00000037656","Slc20a2","8",22.4767,22.523154,22.569607,"2",168.830625,"UNC4463138",6.02296341749197,FALSE
"ENSMUSP00000029277","ENSMUSG00000027722","Spata5","3",37.419896,37.499496,37.579096,"4",152.804898,"UNC8486226",6.02271735611365,FALSE
"ENSMUSP00000051935","ENSMUSG00000051223","Bzw1","1",58.393136,58.399842,58.406548,"13",112.511454,"UNC23394288",6.02267762056496,FALSE
"ENSMUSP00000107232","ENSMUSG00000033955","Tnks1bp1","2",85.048022,85.060535,85.073048,"8",122.536231,"UNC15663129",6.02253560261695,FALSE
"ENSMUSP00000023289","ENSMUSG00000022617","Chkb","15",89.416405,89.423156,89.429908,"8",95.607702,"UNC15297770",6.0223952932401,FALSE
"ENSMUSP00000123410","ENSMUSG00000046364","Rpl27a","7",109.519147,109.520757,109.522367,"7",10.433317,"UNC12407732",6.02228049709571,FALSE
"ENSMUSP00000075107","ENSMUSG00000057134","Ado","10",67.544512,67.546734,67.548955,"13",115.166031,"JAX00371305",6.02227776886625,FALSE
"ENSMUSP00000060159","ENSMUSG00000044308","Ubr3","2",69.897246,69.96063,70.024013,"4",151.314661,"UNC8462646",6.02177525987886,FALSE
"ENSMUSP00000040935","ENSMUSG00000042505","Acn9","6",6.956004,6.999492,7.042979,"11",69.648667,"UNC19870510",6.02176038116317,FALSE
"ENSMUSP00000099614","ENSMUSG00000020821","Kif1c","11",70.700548,70.716256,70.731964,"13",25.698203,"UNC22293030",6.02161659196521,FALSE
"ENSMUSP00000025563","ENSMUSG00000024661","Fth1","19",9.982703,9.983898,9.985092,"1",96.818233,"UNC1205106",6.02160482696707,FALSE
"ENSMUSP00000026743","ENSMUSG00000025651","Uqcrc1","9",108.936648,108.943144,108.94964,"9",119.109869,"JAX00707467",6.02143774922362,FALSE
"ENSMUSP00000054033","ENSMUSG00000038039","Gcc2","10",58.255497,58.280548,58.305599,"15",74.711609,"UNC25895704",6.02132519800034,FALSE
"ENSMUSP00000018568","ENSMUSG00000020537","Drg2","11",60.454591,60.461672,60.468754,"11",112.893651,"UNC20418164",6.02130285287137,FALSE
"ENSMUSP00000088980","ENSMUSG00000026740","Dnajc1","2",18.195654,18.294242,18.39283,"3",131.282194,"UNC6254560",6.02120684474906,FALSE
"ENSMUSP00000136858","ENSMUSG00000024735","Prpf19","19",10.888156,10.898858,10.909559,"3",123.174251,"UNC6126130",6.02106523815762,FALSE
"ENSMUSP00000023117","ENSMUSG00000061360","Phf5a","15",81.865319,81.868615,81.871911,"3",136.397693,"UNC6324718",6.02080113085749,FALSE
"ENSMUSP00000030556","ENSMUSG00000028771","Ptpn12","5",20.986645,21.021278,21.055911,"5",118.524952,"UNC10011658",6.02074510075852,FALSE
"ENSMUSP00000033975","ENSMUSG00000061313","Ddhd2","8",25.725324,25.739802,25.75428,"2",76.830325,"UNC3369000",6.02055553782238,FALSE
"ENSMUSP00000128803","ENSMUSG00000090841","Myl6","10",128.49086,128.492368,128.493875,"12",104.965964,"UNC21802988",6.0201096764105,FALSE
"ENSMUSP00000028162","ENSMUSG00000026820","Ptges2","2",32.395896,32.399318,32.402739,"11",61.316435,"JAX00312934",6.02009541678239,FALSE
"ENSMUSP00000025354","ENSMUSG00000024477","Pggt1b","18",46.239949,46.2604,46.28085,"4",14.390027,"JAX00545689",6.01998779338422,FALSE
"ENSMUSP00000032843","ENSMUSG00000030614","Tmem126b","7",90.468194,90.472098,90.476001,"10",29.193473,"UNC17665329",6.01959628883205,FALSE
"ENSMUSP00000029888","ENSMUSG00000028229","Rmdn1","4",19.575162,19.591047,19.606932,"11",100.496605,"UNC20244422",6.01919562968871,FALSE
"ENSMUSP00000091329","ENSMUSG00000034898","Filip1","9",79.815051,79.896428,79.977804,"6",147.677794,"UNC12349204",6.0190726848468,FALSE
"ENSMUSP00000072154","ENSMUSG00000014932","Yes1","5",32.611171,32.649118,32.687066,"8",73.00035,"UNC14990542",6.01903706876038,FALSE
"ENSMUSP00000099482","ENSMUSG00000074797","Itpa","2",130.66761,130.674612,130.681614,"14",120.326622,"UNC24893337",6.01902710003474,FALSE
"ENSMUSP00000019722","ENSMUSG00000019578","Ubxn6","17",56.067045,56.071036,56.075028,"7",16.638482,"UNC12453165",6.01888367731085,FALSE
"ENSMUSP00000029002","ENSMUSG00000027500","Stmn2","3",8.509527,8.535566,8.561604,"6",34.483299,"UNC10862015",6.01873691112053,FALSE
"ENSMUSP00000071636","ENSMUSG00000026701","Prdx6","1",161.240112,161.245666,161.251219,"X",7.407411,"UNC30619041",6.01802085968109,FALSE
"ENSMUSP00000028844","ENSMUSG00000027366","Sppl2a","2",126.890391,126.911813,126.933235,"2",19.979921,"JAX00484588",6.01799337242912,FALSE
"ENSMUSP00000096592","ENSMUSG00000074516","Gm10709","9",7.751672,7.751998,7.752325,"10",41.525308,"UNC17822445",6.01795843169852,FALSE
"ENSMUSP00000032597","ENSMUSG00000030432","Rpl28","7",4.792874,4.793718,4.794562,"13",100.994147,"UNC23223805",6.01793140777531,FALSE
"ENSMUSP00000009036","ENSMUSG00000008892","Vdac3","8",22.577075,22.585444,22.593813,"5",98.018933,"UNC9740755",6.01760013680723,FALSE
"ENSMUSP00000048153","ENSMUSG00000037070","Rbmxl1","8",78.505271,78.5071,78.508928,"16",96.329977,"UNC27463206",6.01747791261918,FALSE
"ENSMUSP00000031251","ENSMUSG00000029311","Hsd17b11","5",103.989762,104.00584,104.021919,"3",14.36517,"UNC4752283",6.01738197438839,FALSE
"ENSMUSP00000073697","ENSMUSG00000061104","Gm10094","8",95.825354,95.825744,95.826133,"8",79.19021,"UNC15069352",6.01725924218337,FALSE
"ENSMUSP00000111150","ENSMUSG00000010205","Raver1","9",21.074168,21.083078,21.091988,"4",87.767379,"UNC7685543",6.017185859844,FALSE
"ENSMUSP00000119330","ENSMUSG00000021773","Comtd1","14",21.845861,21.847419,21.848977,"1",168.223187,"UNC2150801",6.01718371024947,FALSE
"ENSMUSP00000129178","ENSMUSG00000001289","Pfdn5","15",102.326116,102.328994,102.331873,"1",138.085518,"UNC1771228",6.01713127819538,FALSE
"ENSMUSP00000035743","ENSMUSG00000033059","Pygb","2",150.786735,150.809246,150.831758,"14",122.470232,"UNC24926752",6.01664882026798,FALSE
"ENSMUSP00000022311","ENSMUSG00000021786","Oxsm","14",16.238656,16.244232,16.249808,"5",116.763367,"JAX00593716",6.01647569728424,FALSE
